id_equipo_local,id_equipo_visitante,goles_local,goles_visitante,resultado,arbitro,fixture_id,fecha_timestamp,goles_descanso_local,goles_descanso_visitante,estadio,season
727,540,1,0,1,Ricardo De Burgos,214289,1583665200,0.0,0.0,Estadio El Sadar,2019
533,537,1,2,2,César Soto,214290,1583688600,1.0,0.0,Estadio de la Cerámica,2019
720,531,1,4,2,José Munuera,214291,1583672400,0.0,2.0,Estadio Municipal José Zorrilla,2019
531,530,1,1,0,José González,214292,1592136000,1.0,1.0,San Mamés Barria,2019
538,533,0,1,2,Valentín Pizarro,214293,1592060400,0.0,0.0,Abanca-Balaídos,2019
540,542,2,0,1,Pablo González,214294,1592049600,1.0,0.0,RCDE Stadium,2019
715,546,2,1,1,David Medié,214295,1591983000,0.0,1.0,Estadio Nuevo Los Cármenes,2019
537,720,1,2,2,Mario Melero,214296,1592069400,0.0,1.0,Estadio Municipal de Butarque,2019
798,529,0,4,2,Carlos Del Cerro,214297,1592078400,0.0,2.0,Iberostar Estadi,2019
541,545,3,1,1,Guillermo Cuadra,214298,1592155800,3.0,0.0,Estadio Alfredo Di Stéfano,2019
548,727,1,1,0,Adrián Cordero,214299,1592164800,0.0,1.0,Reale Arena,2019
536,543,2,0,1,Antonio Mateu,214300,1591905600,0.0,0.0,Estadio Ramón Sánchez Pizjuán,2019
532,539,1,1,0,Javier Alberola,214301,1591992000,0.0,0.0,Estadio de Mestalla,2019
542,548,2,0,1,Santiago Jaime,214302,1592501400,0.0,0.0,Estadio de Mendizorroza,2019
529,537,2,0,1,Juan Martínez,214303,1592337600,1.0,0.0,Camp Nou,2019
543,715,2,2,0,César Soto,214304,1592251200,0.0,1.0,Estadio Benito Villamarín,2019
545,531,2,2,0,Eduardo Prieto,214305,1592415000,1.0,1.0,Estadio Municipal de Ipurúa,2019
546,540,0,0,0,José Munuera,214306,1592328600,0.0,0.0,Coliseum Alfonso Pérez,2019
539,536,1,1,0,Alejandro Hernández,214307,1592242200,0.0,0.0,Estadio Camilo Cano,2019
727,530,0,5,2,Ricardo De Burgos,214308,1592424000,0.0,1.0,Estadio El Sadar,2019
541,532,3,0,1,José Sánchez,214309,1592510400,0.0,0.0,Estadio Alfredo Di Stéfano,2019
533,798,1,0,1,Javier Estrada,214310,1592328600,1.0,0.0,Estadio de la Cerámica,2019
720,538,0,0,0,Jesús Gil,214311,1592415000,0.0,0.0,Estadio Municipal José Zorrilla,2019
531,543,1,0,1,Valentín Pizarro,214312,1592665200,1.0,0.0,San Mamés Barria,2019
530,720,1,0,1,Pablo González,214313,1592683200,0.0,0.0,Estadio Wanda Metropolitano,2019
538,542,6,0,1,Adrián Cordero,214314,1592740800,4.0,0.0,Abanca-Balaídos,2019
540,539,1,3,2,Carlos Del Cerro,214315,1592654400,1.0,1.0,RCDE Stadium,2019
546,545,1,1,0,Javier Alberola,214316,1592674200,1.0,1.0,Coliseum Alfonso Pérez,2019
715,533,0,1,2,Guillermo Cuadra,214317,1592587800,0.0,1.0,Estadio Nuevo Los Cármenes,2019
798,537,1,1,0,Antonio Mateu,214318,1592587800,1.0,0.0,Iberostar Estadi,2019
548,541,1,2,2,Javier Estrada,214319,1592769600,0.0,0.0,Reale Arena,2019
536,529,0,0,0,José González,214320,1592596800,0.0,0.0,Estadio Ramón Sánchez Pizjuán,2019
532,727,2,0,1,David Medié,214321,1592760600,2.0,0.0,Estadio de Mestalla,2019
542,727,0,1,2,Alejandro Hernández,214322,1593019800,0.0,0.0,Estadio de Mendizorroza,2019
529,531,1,0,1,Jesús Gil,214323,1592942400,0.0,0.0,Camp Nou,2019
543,540,1,0,1,Juan Martínez,214324,1593115200,0.0,0.0,Estadio Benito Villamarín,2019
545,532,1,0,1,Santiago Jaime,214325,1593106200,1.0,0.0,Estadio Municipal de Ipurúa,2019
537,715,0,0,0,Ricardo De Burgos,214326,1592856000,0.0,0.0,Estadio Municipal de Butarque,2019
539,530,0,1,2,José Munuera,214327,1592933400,0.0,1.0,Estadio Camilo Cano,2019
541,798,2,0,1,Mario Melero,214328,1593028800,1.0,0.0,Estadio Alfredo Di Stéfano,2019
548,538,0,1,2,Eduardo Prieto,214329,1593019800,0.0,1.0,Reale Arena,2019
533,536,2,2,0,José Sánchez,214330,1592847000,2.0,1.0,Estadio de la Cerámica,2019
720,546,1,1,0,César Soto,214331,1592933400,1.0,1.0,Estadio Municipal José Zorrilla,2019
531,798,3,1,1,Pablo González,214332,1593259200,2.0,0.0,San Mamés Barria,2019
530,542,2,1,1,Mario Melero,214333,1593288000,0.0,0.0,Estadio Wanda Metropolitano,2019
538,529,2,2,0,Guillermo Cuadra,214334,1593270000,0.0,1.0,Abanca-Balaídos,2019
540,541,0,1,2,Antonio Mateu,214335,1593374400,0.0,1.0,RCDE Stadium,2019
546,548,2,1,1,Adrián Cordero,214336,1593460800,1.0,0.0,Coliseum Alfonso Pérez,2019
715,545,1,2,2,Carlos Del Cerro,214337,1593365400,0.0,1.0,Estadio Nuevo Los Cármenes,2019
539,543,4,2,1,Santiago Jaime,214338,1593345600,2.0,0.0,Estadio Camilo Cano,2019
727,537,2,1,1,Javier Alberola,214339,1593279000,1.0,0.0,Estadio El Sadar,2019
536,720,1,1,0,Valentín Pizarro,214340,1593201600,0.0,1.0,Estadio Ramón Sánchez Pizjuán,2019
533,532,2,0,1,José González,214341,1593356400,2.0,0.0,Estadio de la Cerámica,2019
542,715,0,2,2,Eduardo Prieto,214342,1593624600,0.0,1.0,Estadio de Mendizorroza,2019
529,530,2,2,0,Alejandro Hernández,214343,1593547200,1.0,1.0,Camp Nou,2019
543,533,0,2,2,Jesús Gil,214344,1593633600,0.0,2.0,Estadio Benito Villamarín,2019
545,727,0,2,2,José Munuera,214345,1593711000,0.0,1.0,Estadio Municipal de Ipurúa,2019
537,536,0,3,2,César Soto,214346,1593543600,0.0,2.0,Estadio Municipal de Butarque,2019
798,538,5,1,1,Ricardo De Burgos,214347,1593538200,3.0,0.0,Iberostar Estadi,2019
541,546,1,0,1,Juan Martínez,214348,1593720000,0.0,0.0,Estadio Santiago Bernabéu,2019
548,540,2,1,1,José Sánchez,214349,1593711000,0.0,1.0,Reale Arena,2019
532,531,0,2,2,Javier Estrada,214350,1593624600,0.0,1.0,Estadio de Mestalla,2019
720,539,0,0,0,David Medié,214351,1593633600,0.0,0.0,Estadio Municipal José Zorrilla,2019
531,541,0,1,2,José González,214352,1593950400,0.0,0.0,San Mamés Barria,2019
530,798,3,0,1,Javier Alberola,214353,1593806400,2.0,0.0,Estadio Wanda Metropolitano,2019
538,543,1,1,0,Pablo González,214354,1593874800,1.0,0.0,Abanca-Balaídos,2019
540,537,0,1,2,Guillermo Cuadra,214355,1593961200,0.0,0.0,RCDE Stadium,2019
715,532,2,2,0,Adrián Cordero,214356,1593892800,0.0,0.0,Estadio Nuevo Los Cármenes,2019
539,548,1,1,0,Valentín Pizarro,214357,1594056600,1.0,1.0,Estadio Camilo Cano,2019
727,546,0,0,0,Mario Melero,214358,1593970200,0.0,0.0,Estadio El Sadar,2019
536,545,1,0,1,Antonio Mateu,214359,1594065600,0.0,0.0,Estadio Ramón Sánchez Pizjuán,2019
533,529,1,4,2,Carlos Del Cerro,214360,1593979200,1.0,3.0,Estadio de la Cerámica,2019
720,542,1,0,1,Santiago Jaime,214361,1593883800,0.0,0.0,Estadio Municipal José Zorrilla,2019
531,536,1,2,2,David Medié,214362,1594324800,1.0,0.0,San Mamés Barria,2019
529,540,1,0,1,José Munuera,214363,1594238400,0.0,0.0,Camp Nou,2019
543,727,3,0,1,Alejandro Hernández,214364,1594233000,2.0,0.0,Estadio Benito Villamarín,2019
538,530,1,1,0,José Sánchez,214365,1594152000,0.0,1.0,Abanca-Balaídos,2019
545,537,0,0,0,Eduardo Prieto,214366,1594315800,0.0,0.0,Estadio Municipal de Ipurúa,2019
546,533,1,3,2,Javier Estrada,214367,1594233000,0.0,0.0,Coliseum Alfonso Pérez,2019
798,539,2,0,1,César Soto,214368,1594315800,1.0,0.0,Iberostar Estadi,2019
541,542,2,0,1,Jesús Gil,214369,1594411200,1.0,0.0,Estadio Santiago Bernabéu,2019
548,715,2,3,2,Juan Martínez,214370,1594402200,0.0,2.0,Estadio Municipal de Anoeta,2019
532,720,2,1,1,Ricardo De Burgos,214371,1594143000,1.0,0.0,Estadio de Mestalla,2019
542,546,0,0,0,Pablo González,214372,1594661400,0.0,0.0,Estadio de Mendizorroza,2019
530,543,1,0,1,José González,214373,1594497600,0.0,0.0,Estadio Wanda Metropolitano,2019
540,545,0,2,2,Carlos Del Cerro,214374,1594555200,0.0,2.0,RCDE Stadium,2019
715,541,1,2,2,Santiago Jaime,214375,1594670400,0.0,2.0,Estadio Nuevo Los Cármenes,2019
537,532,1,0,1,Mario Melero,214376,1594575000,1.0,0.0,Estadio Municipal de Butarque,2019
539,531,1,2,2,Javier Alberola,214377,1594566000,0.0,2.0,Estadio Camilo Cano,2019
727,538,2,1,1,Valentín Pizarro,214378,1594479600,1.0,1.0,Estadio El Sadar,2019
536,798,2,0,1,Adrián Cordero,214379,1594584000,1.0,0.0,Estadio Ramón Sánchez Pizjuán,2019
533,548,1,2,2,Guillermo Cuadra,214380,1594661400,0.0,0.0,Estadio de la Cerámica,2019
720,529,0,1,2,Antonio Mateu,214381,1594488600,0.0,1.0,Estadio Municipal José Zorrilla,2019
531,537,0,2,2,Juan Martínez,214382,1594926000,0.0,0.0,San Mamés Barria,2019
529,727,1,2,2,José Sánchez,214383,1594926000,0.0,1.0,Camp Nou,2019
543,542,1,2,2,David Medié,214384,1594926000,0.0,0.0,Estadio Benito Villamarín,2019
538,539,2,3,2,José Munuera,214385,1594926000,2.0,2.0,Abanca-Balaídos,2019
545,720,3,1,1,César Soto,214386,1594917000,2.0,0.0,Estadio Municipal de Ipurúa,2019
546,530,0,2,2,Antonio Mateu,214387,1594926000,0.0,0.0,Coliseum Alfonso Pérez,2019
798,715,1,2,2,Javier Estrada,214388,1594926000,1.0,1.0,Iberostar Estadi,2019
541,533,2,1,1,Alejandro Hernández,214389,1594926000,1.0,0.0,Estadio Santiago Bernabéu,2019
548,536,0,0,0,Carlos Del Cerro,214390,1594926000,0.0,0.0,Estadio Municipal de Anoeta,2019
532,540,1,0,1,Eduardo Prieto,214391,1594926000,1.0,0.0,Estadio de Mestalla,2019
542,529,0,5,2,"Juan Martinez Munuera, Spain",214392,1595170800,0.0,3.0,Estadio de Mendizorroza,2019
530,548,1,1,0,"Pablo Gonzales Fuertes, Spain",214393,1595185200,1.0,0.0,Estadio Wanda Metropolitano,2019
540,538,0,0,0,"Adrian Cordero Vega, Spain",214394,1595185200,0.0,0.0,RCDE Stadium,2019
715,531,4,0,1,"Carlos Del Cerro Grande, Spain",214395,1595185200,1.0,0.0,Estadio Nuevo Los Cármenes,2019
537,541,2,2,0,"Guillermo Cuadra Fernandez, Spain",214396,1595185200,1.0,1.0,Estadio Municipal de Butarque,2019
539,546,1,0,1,"Ricardo De Burgos Bengoetxea, Spain",214397,1595185200,0.0,0.0,Estadio Ciudad de Valencia,2019
727,798,2,2,0,"Antonio Mateu, Spain",214398,1595185200,1.0,1.0,Estadio El Sadar,2019
536,532,1,0,1,"Jose Luis Gonzalez Gonzalez, Spain",214399,1595185200,0.0,0.0,Estadio Ramón Sánchez Pizjuán,2019
533,545,4,0,1,"Javier Alberola Rojas, Spain",214400,1595176200,0.0,0.0,Estadio de la Cerámica,2019
720,543,2,0,1,"Santiago Jaime Latre, Spain",214401,1595176200,1.0,0.0,Estadio Municipal José Zorrilla,2019
531,537,2,1,1,"Adrian Cordero Vega, Spain",27139,1534795200,1.0,1.0,San Mamés,2018
529,542,3,0,1,"Jose Maria Sanchez Martinez, Spain",27140,1534623300,0.0,0.0,Camp Nou,2018
543,539,0,3,2,"Ignacio Iglesias Villanueva, Spain",27141,1534536900,0.0,1.0,Benito Villamarín,2018
538,540,1,1,0,"Santiago Jaime Latre, Spain",27142,1534608900,0.0,1.0,Municipal de Balaídos,2018
545,726,1,2,2,"Eduardo Prieto Iglesias, Spain",27143,1534695300,0.0,2.0,Ipurua Municipal Stadium,2018
547,720,0,0,0,"Guillermo Cuadra Fernandez, Spain",27144,1534529700,0.0,0.0,Estadi Montilivi,2018
728,536,1,4,2,"Antonio Mateu, Spain",27145,1534702500,0.0,3.0,Estadio de Vallecas,2018
541,546,2,0,1,"Javier Estrada Fernandez, Spain",27146,1534709700,1.0,0.0,Santiago Bernabéu,2018
532,530,1,1,0,"Jesus Gil Manzano, Spain",27147,1534788000,0.0,1.0,Mestalla,2018
533,548,1,2,2,"Mario Melero Lopez, Spain",27148,1534616100,1.0,1.0,Estadio de la Cerámica,2018
542,543,0,0,0,"Pablo Gonzales Fuertes, Spain",27149,1535213700,0.0,0.0,Estadio de Mendizorroza,2018
531,726,2,2,0,"Javier Alberola Rojas, Spain",27150,1535400000,0.0,0.0,San Mamés,2018
530,728,1,0,1,"Jose Luis Gonzalez Gonzalez, Spain",27151,1535220900,0.0,0.0,Estadio Wanda Metropolitano,2018
540,532,2,0,1,"Carlos Del Cerro Grande, Spain",27152,1535300100,0.0,0.0,RCDE Stadium,2018
546,545,2,0,1,"David Medie Jimenez, Spain",27153,1535134500,1.0,0.0,Coliseum Alfonso Pérez,2018
547,541,1,4,2,"Juan Martinez Munuera, Spain",27154,1535314500,1.0,1.0,Estadi Montilivi,2018
537,548,2,2,0,"Jose Luis Munuera Montero, Spain",27155,1535141700,0.0,2.0,Municipal de Butarque,2018
539,538,1,2,2,"Alejandro Hernandez, Spain",27156,1535393700,0.0,2.0,Ciutat de València,2018
536,533,0,0,0,"Alberto Undiano, Spain",27157,1535314500,0.0,0.0,Ramón Sánchez-Pizjuán,2018
720,529,0,1,2,"Ricardo De Burgos Bengoetxea, Spain",27158,1535228100,0.0,0.0,José Zorrilla,2018
542,540,2,1,1,"Ignacio Iglesias Villanueva, Spain",27159,1535897700,0.0,1.0,Estadio de Mendizorroza,2018
529,726,8,2,1,"Mario Melero Lopez, Spain",27160,1535905800,3.0,2.0,Camp Nou,2018
543,536,1,0,1,"Jesus Gil Manzano, Spain",27161,1535913900,0.0,0.0,Benito Villamarín,2018
538,530,2,0,1,"Antonio Mateu, Spain",27162,1535819400,0.0,0.0,Municipal de Balaídos,2018
545,548,2,1,1,"Jose Maria Sanchez Martinez, Spain",27163,1535745600,1.0,1.0,Ipurua Municipal Stadium,2018
546,720,0,0,0,"Adrian Cordero Vega, Spain",27164,1535738400,0.0,0.0,Coliseum Alfonso Pérez,2018
539,532,2,2,0,"Javier Estrada Fernandez, Spain",27165,1535882400,2.0,1.0,Ciutat de València,2018
728,531,1,1,0,"Guillermo Cuadra Fernandez, Spain",27166,1540400400,1.0,0.0,Estadio de Vallecas,2018
541,537,4,1,1,"Santiago Jaime Latre, Spain",27167,1535827500,1.0,1.0,Santiago Bernabéu,2018
533,547,0,1,2,"Eduardo Prieto Iglesias, Spain",27168,1535745600,0.0,0.0,Estadio de la Cerámica,2018
531,541,1,1,0,"Jose Luis Gonzalez Gonzalez, Spain",27169,1537037100,1.0,0.0,San Mamés,2018
530,545,1,1,0,"Juan Martinez Munuera, Spain",27170,1537009200,0.0,0.0,Estadio Wanda Metropolitano,2018
540,539,1,0,1,"Alberto Undiano, Spain",27171,1537107300,0.0,0.0,RCDE Stadium,2018
547,538,3,2,1,"Javier Alberola Rojas, Spain",27172,1537210800,2.0,1.0,Estadi Montilivi,2018
726,728,0,1,2,"David Medie Jimenez, Spain",27173,1536951600,0.0,1.0,El Alcoraz,2018
537,533,0,1,2,"Pablo Gonzales Fuertes, Spain",27174,1537092000,0.0,0.0,Municipal de Butarque,2018
548,529,1,2,2,"Carlos Del Cerro Grande, Spain",27175,1537020900,1.0,0.0,Anoeta,2018
536,546,0,2,2,"Ricardo De Burgos Bengoetxea, Spain",27176,1537123500,0.0,2.0,Ramón Sánchez-Pizjuán,2018
532,543,0,0,0,"Alejandro Hernandez, Spain",27177,1537029000,0.0,0.0,Mestalla,2018
720,542,0,1,2,"Jose Luis Munuera Montero, Spain",27178,1537115400,0.0,0.0,José Zorrilla,2018
529,547,2,2,0,"Jesus Gil Manzano, Spain",27179,1537728300,1.0,1.0,Camp Nou,2018
543,531,2,2,0,"Javier Estrada Fernandez, Spain",27180,1537725600,0.0,2.0,Benito Villamarín,2018
538,720,3,3,0,"Eduardo Prieto Iglesias, Spain",27181,1537625700,2.0,1.0,Municipal de Balaídos,2018
545,537,1,0,1,"Mario Melero Lopez, Spain",27182,1537625700,0.0,0.0,Ipurua Municipal Stadium,2018
546,530,0,2,2,"Jose Maria Sanchez Martinez, Spain",27183,1537633800,0.0,1.0,Coliseum Alfonso Pérez,2018
726,548,0,1,2,"Ignacio Iglesias Villanueva, Spain",27184,1537556400,0.0,0.0,El Alcoraz,2018
539,536,2,6,2,"Guillermo Cuadra Fernandez, Spain",27185,1537696800,1.0,4.0,Ciutat de València,2018
728,542,1,5,2,"Adrian Cordero Vega, Spain",27186,1537614000,1.0,2.0,Estadio de Vallecas,2018
541,540,1,0,1,"Antonio Mateu, Spain",27187,1537641900,1.0,0.0,Santiago Bernabéu,2018
533,532,0,0,0,"Santiago Jaime Latre, Spain",27188,1537712100,0.0,0.0,Estadio de la Cerámica,2018
542,546,1,1,0,"Eduardo Prieto Iglesias, Spain",27189,1538071200,0.0,0.0,Estadio de Mendizorroza,2018
531,533,0,3,2,"Carlos Del Cerro Grande, Spain",27190,1537984800,0.0,0.0,San Mamés,2018
530,726,3,0,1,"Pablo Gonzales Fuertes, Spain",27191,1537905600,3.0,0.0,Estadio Wanda Metropolitano,2018
540,545,1,0,1,"Jose Luis Munuera Montero, Spain",27192,1537898400,0.0,0.0,RCDE Stadium,2018
547,543,0,1,2,"Jose Luis Gonzalez Gonzalez, Spain",27193,1538078400,0.0,0.0,Estadi Montilivi,2018
537,529,2,1,1,"Alberto Undiano, Spain",27194,1537984800,0.0,1.0,Municipal de Butarque,2018
548,728,2,2,0,"Juan Martinez Munuera, Spain",27195,1537902000,1.0,2.0,Anoeta,2018
536,541,3,0,1,"Alejandro Hernandez, Spain",27196,1537992000,3.0,0.0,Ramón Sánchez-Pizjuán,2018
532,538,1,1,0,"Ricardo De Burgos Bengoetxea, Spain",27197,1537992000,1.0,0.0,Mestalla,2018
720,539,2,1,1,"David Medie Jimenez, Spain",27198,1538071200,0.0,0.0,José Zorrilla,2018
529,531,1,1,0,"Santiago Jaime Latre, Spain",27199,1538230500,0.0,1.0,Camp Nou,2018
543,537,1,0,1,"Jose Maria Sanchez Martinez, Spain",27200,1538333100,0.0,0.0,Benito Villamarín,2018
538,546,1,1,0,"Guillermo Cuadra Fernandez, Spain",27201,1538420400,1.0,0.0,Municipal de Balaídos,2018
545,536,1,3,2,"Javier Estrada Fernandez, Spain",27202,1538238600,0.0,0.0,Ipurua Municipal Stadium,2018
726,547,1,1,0,"Adrian Cordero Vega, Spain",27203,1538301600,0.0,1.0,El Alcoraz,2018
539,542,2,1,1,"Mario Melero Lopez, Spain",27204,1538325000,2.0,1.0,Ciutat de València,2018
728,540,2,2,0,"Javier Alberola Rojas, Spain",27205,1538161200,1.0,2.0,Estadio de Vallecas,2018
541,530,0,0,0,"Juan Martinez Munuera, Spain",27206,1538246700,0.0,0.0,Santiago Bernabéu,2018
548,532,0,1,2,"Jesus Gil Manzano, Spain",27207,1538218800,0.0,1.0,Anoeta,2018
533,720,0,1,2,"Ignacio Iglesias Villanueva, Spain",27208,1538316900,0.0,0.0,Estadio de la Cerámica,2018
542,541,1,0,1,"Santiago Jaime Latre, Spain",27209,1538843400,0.0,0.0,Estadio de Mendizorroza,2018
531,548,1,3,2,"Alejandro Hernandez, Spain",27210,1538766000,1.0,1.0,San Mamés,2018
530,543,1,0,1,"Alberto Undiano, Spain",27211,1538921700,0.0,0.0,Estadio Wanda Metropolitano,2018
540,533,3,1,1,"Ricardo De Burgos Bengoetxea, Spain",27212,1538929800,1.0,1.0,RCDE Stadium,2018
546,539,0,1,2,"Jose Luis Munuera Montero, Spain",27213,1538835300,0.0,0.0,Coliseum Alfonso Pérez,2018
547,545,2,3,2,"Eduardo Prieto Iglesias, Spain",27214,1538823600,2.0,2.0,Estadi Montilivi,2018
537,728,1,0,1,"David Medie Jimenez, Spain",27215,1538851500,1.0,0.0,Municipal de Butarque,2018
536,538,2,1,1,"Pablo Gonzales Fuertes, Spain",27216,1538929800,1.0,0.0,Ramón Sánchez-Pizjuán,2018
532,529,1,1,0,"Jose Luis Gonzalez Gonzalez, Spain",27217,1538937900,1.0,1.0,Mestalla,2018
720,726,1,0,1,"Antonio Mateu, Spain",27218,1538906400,1.0,0.0,José Zorrilla,2018
529,536,4,2,1,"Juan Martinez Munuera, Spain",27219,1540061100,2.0,0.0,Camp Nou,2018
543,720,0,1,2,"Javier Alberola Rojas, Spain",27220,1540147500,0.0,1.0,Benito Villamarín,2018
538,542,0,1,2,"Carlos Del Cerro Grande, Spain",27221,1539975600,0.0,0.0,Municipal de Balaídos,2018
545,531,1,1,0,"Jesus Gil Manzano, Spain",27222,1540131300,1.0,1.0,Ipurua Municipal Stadium,2018
726,540,0,2,2,"Eduardo Prieto Iglesias, Spain",27223,1540139400,0.0,1.0,El Alcoraz,2018
728,546,1,2,2,"Mario Melero Lopez, Spain",27224,1540116000,0.0,0.0,Estadio de Vallecas,2018
541,539,1,2,2,"Guillermo Cuadra Fernandez, Spain",27225,1540033200,0.0,2.0,Santiago Bernabéu,2018
548,547,0,0,0,"Pablo Gonzales Fuertes, Spain",27226,1540234800,0.0,0.0,Anoeta,2018
532,537,1,1,0,"Ignacio Iglesias Villanueva, Spain",27227,1540044900,0.0,0.0,Mestalla,2018
533,530,1,1,0,"Javier Estrada Fernandez, Spain",27228,1540053000,0.0,0.0,Estadio de la Cerámica,2018
542,533,2,1,1,"Guillermo Cuadra Fernandez, Spain",27229,1540747800,0.0,1.0,Estadio de Mendizorroza,2018
531,532,0,0,0,"Alberto Undiano, Spain",27230,1540649700,0.0,0.0,San Mamés,2018
530,548,2,0,1,"Antonio Mateu, Spain",27231,1540665900,1.0,0.0,Estadio Wanda Metropolitano,2018
529,541,5,1,1,"Jose Maria Sanchez Martinez, Spain",27232,1540739700,2.0,0.0,Camp Nou,2018
538,545,4,0,1,"Jose Luis Gonzalez Gonzalez, Spain",27233,1540657800,2.0,0.0,Municipal de Balaídos,2018
546,543,2,0,1,"Santiago Jaime Latre, Spain",27234,1540724400,0.0,0.0,Coliseum Alfonso Pérez,2018
547,728,2,1,1,"Jose Luis Munuera Montero, Spain",27235,1540638000,2.0,0.0,Estadi Montilivi,2018
539,537,2,0,1,"Ricardo De Burgos Bengoetxea, Spain",27236,1540657800,1.0,0.0,Ciutat de València,2018
536,726,2,1,1,"David Medie Jimenez, Spain",27237,1540755900,0.0,0.0,Ramón Sánchez-Pizjuán,2018
720,540,1,1,0,"Adrian Cordero Vega, Spain",27238,1540580400,0.0,1.0,José Zorrilla,2018
543,538,3,3,0,"Javier Estrada Fernandez, Spain",27239,1541360700,1.0,0.0,Benito Villamarín,2018
545,542,2,1,1,"Ignacio Iglesias Villanueva, Spain",27240,1541329200,0.0,1.0,Ipurua Municipal Stadium,2018
540,531,1,0,1,"Pablo Gonzales Fuertes, Spain",27241,1541448000,1.0,0.0,RCDE Stadium,2018
726,546,1,1,0,"Juan Martinez Munuera, Spain",27242,1541352600,0.0,0.0,El Alcoraz,2018
537,530,1,1,0,"Mario Melero Lopez, Spain",27243,1541246400,0.0,0.0,Municipal de Butarque,2018
728,529,2,3,2,"Alejandro Hernandez, Spain",27244,1541274300,1.0,1.0,Estadio de Vallecas,2018
541,720,2,0,1,"Jesus Gil Manzano, Spain",27245,1541258100,0.0,0.0,Santiago Bernabéu,2018
548,536,0,0,0,"Eduardo Prieto Iglesias, Spain",27246,1541352600,0.0,0.0,Anoeta,2018
532,547,0,1,2,"Javier Alberola Rojas, Spain",27247,1541266200,0.0,0.0,Mestalla,2018
533,539,1,1,0,"Carlos Del Cerro Grande, Spain",27248,1541344500,0.0,0.0,Estadio de la Cerámica,2018
542,726,2,1,1,"Jose Luis Munuera Montero, Spain",27249,1541934000,1.0,1.0,Estadio de Mendizorroza,2018
530,531,3,2,1,"Jose Maria Sanchez Martinez, Spain",27250,1541871000,0.0,1.0,Estadio Wanda Metropolitano,2018
529,543,3,4,2,"Antonio Mateu, Spain",27251,1541949300,0.0,2.0,Camp Nou,2018
538,541,2,4,2,"Alberto Undiano, Spain",27252,1541965500,0.0,1.0,Municipal de Balaídos,2018
546,532,0,1,2,"Ricardo De Burgos Bengoetxea, Spain",27253,1541862900,0.0,0.0,Coliseum Alfonso Pérez,2018
547,537,0,0,0,"Adrian Cordero Vega, Spain",27254,1541879100,0.0,0.0,Estadi Montilivi,2018
539,548,1,3,2,"David Medie Jimenez, Spain",27255,1541793600,1.0,0.0,Ciutat de València,2018
728,533,2,2,0,"Jose Luis Gonzalez Gonzalez, Spain",27256,1541957400,1.0,1.0,Estadio de Vallecas,2018
536,540,2,1,1,"Santiago Jaime Latre, Spain",27257,1541957400,0.0,1.0,Ramón Sánchez-Pizjuán,2018
720,545,0,0,0,"Guillermo Cuadra Fernandez, Spain",27258,1541851200,0.0,0.0,José Zorrilla,2018
531,546,1,1,0,"Ignacio Iglesias Villanueva, Spain",27259,1543143600,0.0,0.0,San Mamés,2018
530,529,1,1,0,"Jesus Gil Manzano, Spain",27260,1543088700,0.0,0.0,Estadio Wanda Metropolitano,2018
545,541,3,0,1,"Juan Martinez Munuera, Spain",27261,1543060800,1.0,0.0,Ipurua Municipal Stadium,2018
540,547,1,3,2,"Alejandro Hernandez, Spain",27262,1543167000,0.0,2.0,RCDE Stadium,2018
726,539,2,2,0,"Javier Estrada Fernandez, Spain",27263,1543080600,1.0,1.0,El Alcoraz,2018
537,542,1,0,1,"Javier Alberola Rojas, Spain",27264,1543003200,1.0,0.0,Municipal de Butarque,2018
548,538,2,1,1,"Mario Melero Lopez, Spain",27265,1543262400,1.0,0.0,Anoeta,2018
536,720,1,0,1,"Carlos Del Cerro Grande, Spain",27266,1543158900,1.0,0.0,Ramón Sánchez-Pizjuán,2018
532,728,3,0,1,"Pablo Gonzales Fuertes, Spain",27267,1543072500,1.0,0.0,Mestalla,2018
533,543,2,1,1,"Eduardo Prieto Iglesias, Spain",27268,1543175100,0.0,0.0,Estadio de la Cerámica,2018
