id_jugador,nombre_jugador,equipo_jugador,id_equipo,temporada_equipo
46987,Raúl Fernández,Valladolid,720,2014
47041,Alberto Perea,Llagostera,9399,2014
47183,Carlos Javier Abad-Hernández Trujillo,Tenerife,719,2014
47265,Jorge Molina,Real Betis,543,2014
47324,Sandro Ramírez,Barcelona B,712,2014
104978,Alexandro Daniel Toscano Llordal,Sabadell,9593,2014
116916,Diego Jiménez López,Recreativo Huelva,9410,2014
116982,Alberto Manuel Domínguez Rivas,Albacete,722,2014
117059,Andy,Ponferradina,4907,2014
122635,Guillermo Andrés López,Valladolid,720,2014
123097,Mario Gómez Gómez,Recreativo Huelva,9410,2014
181333,Carlos Javier Rodríguez,Zaragoza,732,2014
1261,Sergi Palencia,Barcelona B,712,2014
2520,Hernán Arsenio Pérez González,Valladolid,720,2014
2702,Munir Mohand Mohamedi El Kajoui,Numancia,717,2014
3397,Joseph Fabrice Ondoa Ebogo,Barcelona B,712,2014
12493,Pedro Tanausú Domínguez Placeres,Las Palmas,534,2014
15284,Jesús Rueda Ambrosio,Valladolid,720,2014
16765,Maximiliano Brian Rolón,Barcelona B,712,2014
33946,S. Tanabe,Sabadell,9593,2014
35854,L. Reyes,Real Betis,543,2014
46861,Julián Omar Ramos Suárez,Valladolid,720,2014
47043,Manuel Jesús Vázquez Florido,Leganes,537,2014
47127,Carlos Gutiérrez González,Leganes,537,2014
47502,José Aurelio Suárez García,Barcelona B,712,2014
51200,M. Silva,Las Palmas,534,2014
61151,José Antonio Delgado Villar,Real Betis,543,2014
78364,M. Bagnack,Barcelona B,712,2014
105059,Damià Sabater Tous,Mallorca,798,2014
122628,Adán Pérez Cavero,Racing Santander,4665,2014
122871,Álvaro Meseguer Fallado,Zaragoza,732,2014
134358,Diego Suárez Hernández,Zaragoza,732,2014
1889,Héctor Yuste Cantón,Mallorca,798,2014
2698,Karim Ansarifard,Osasuna,727,2014
15405,João Victor,Mallorca,798,2014
18794,Kiko Femenía,Alcorcon,711,2014
18867,Diego Rico,Zaragoza,732,2014
21085,Edgar Ié,Barcelona B,712,2014
33249,Sergi Samper,Barcelona B,712,2014
35150,Ignacio Insa Bohigues,Zaragoza,732,2014
40553,Nikola Vujadinović,Osasuna,727,2014
40597,Iker Guarrotxena,Tenerife,719,2014
45829,Marc Valiente,Valladolid,720,2014
46666,Roberto Torres,Osasuna,727,2014
46895,Pablo Pérez,Sporting Gijon,731,2014
46897,Hernán,Las Palmas,534,2014
47171,Juan Muñiz Gallego,Sporting Gijon,731,2014
47311,Mikel Merino,Osasuna,727,2014
47319,Willian José,Zaragoza,732,2014
64268,J. Mojica,Valladolid,720,2014
104939,Carlos Delgado,Leganes,537,2014
104990,Pedro Martín,Mirandes,799,2014
27,Adán,Real Betis,543,2014
710,K. Adams,Mallorca,798,2014
1841,Patric,Barcelona B,712,2014
2115,Alen Halilović,Barcelona B,712,2014
2701,Y. Bounou,Zaragoza,732,2014
28946,Nauzet García Santana,Tenerife,719,2014
46656,Oier Sanjurjo Mate,Osasuna,727,2014
46670,Brandon Thomas Llamas,Mallorca,798,2014
46748,Aridai Cabrera Suárez,Sabadell,9593,2014
47160,Jorge Hernán Menosse Acosta,Recreativo Huelva,9410,2014
47292,Kenan Kodro,Osasuna,727,2014
47490,Pablo Hervías Ruiz,Osasuna,727,2014
47518,Pere Pons Riera,Girona,547,2014
86213,Adriá Muñoz Fernández,Llagostera,9399,2014
104808,Enric Saborit Teixidor,Mallorca,798,2014
125070,Gabriel Izquier Artiles,Mallorca,798,2014
1050,Alberto Sansimena Chamorro,Real Murcia,5275,2013
46784,Dani Giménez,Alcorcon,711,2013
47088,Suso Santana,Tenerife,719,2013
47509,Carles Planas Antolínez,Barcelona B,712,2013
47528,Alberto García,Sporting Gijon,731,2013
91477,Alexandre Geijo Pazos,Mallorca,798,2013
104799,Sergio Mora,Alcorcon,711,2013
105061,Juan José Expósito Ruíz,Tenerife,719,2013
105082,Julio Álvarez Mosquera,Numancia,717,2013
105085,Regalón,Numancia,717,2013
105108,Alberto Lopo García,Deportivo La Coruna,544,2013
116924,Enrique de Lucas Martínez,Hércules,4666,2013
116943,Jose María Movilla Cubero,Zaragoza,732,2013
116947,Javier Paredes Arango,Zaragoza,732,2013
117070,David García De La Cruz,Girona,547,2013
117096,Jorge López Marco,Hércules,4666,2013
117143,Javier Hernández Tomás,Hércules,4666,2013
117145,Borja González Alemán,Hércules,4666,2013
117146,Luis Carlos Martin  Asensio,Hércules,4666,2013
117147,Sergio  Poveda,Hércules,4666,2013
15344,Agus,Mallorca,798,2013
28978,Borja Gómez Pérez,Hércules,4666,2013
39059,Isidoro,Numancia,717,2013
47105,Héctor Verdés Ortega,Alcorcon,711,2013
47219,Iván López,Girona,547,2013
64572,W. Acevedo,Zaragoza,732,2013
104910,Jorge Palatsí,Girona,547,2013
104946,Pelayo,Cordoba,713,2013
116821,Juan Carlos Valerón Santana,Las Palmas,534,2013
116822,Manuel Pablo García Díaz,Deportivo La Coruna,544,2013
116854,Jose Maria Añibarro Astondoa,Eibar,545,2013
116888,Carlos Reina Aranda,Las Palmas,534,2013
116963,Samuel Llorca Ripoll,Alaves,542,2013
116997,Francisco Javier Casquero Paredes,Sporting Gijon,731,2013
117022,Iván Hernández Soto,Sporting Gijon,731,2013
117097,Francisco Joaquín Pérez Rufete,Hércules,4666,2013
198569,Aleix Domínguez,Sabadell,9593,2013
208724,Aníbal Zurdo Rodríguez,Sabadell,9593,2013
240364,Armando,Cordoba,713,2013
253753,Ricardo Álvarez Puig,Girona,547,2013
48170,Ciércoles,Sabadell,9593,2013
104848,Javier Flaño Bezunartea,Mirandes,799,2013
105005,Igor Martínez Caseras,Mirandes,799,2013
105040,Miguel Ángel González González,Girona,547,2013
105100,Alberto Gómez Fernández,Alcorcon,711,2013
113958,M. Paglialunga,Zaragoza,732,2013
116836,Ángel Domingo López Ruano,Las Palmas,534,2013
116871,David Generelo,Mallorca,798,2013
116927,Juan Luis Gómez López,Cordoba,713,2013
116930,José Javier Barkero Saludes,Zaragoza,732,2013
116934,Fernando Macedo Da Silva Rodilla,Alaves,542,2013
116936,Xabier Castillo Aranburu,Las Palmas,534,2013
116938,Jose Luis Martí Soler,Mallorca,798,2013
116941,Carlos Marchena López,Deportivo La Coruna,544,2013
116948,Dudú Aouate,Mallorca,798,2013
116953,Ayoze Díaz Díaz,Tenerife,719,2013
116954,Manuel Lucena Medina,Mirandes,799,2013
116956,Antonio López Guerrero,Mallorca,798,2013
116957,José Carlos Araújo Nunes,Mallorca,798,2013
116960,Óscar Serrano Rodriguez,Alaves,542,2013
47086,Francisco Montañés Claverías,Zaragoza,732,2013
88787,Raúl Bravo Sanfélix,Cordoba,713,2013
100293,Tito,Alcorcon,711,2013
104957,Carlos Caballero Pérez,Cordoba,713,2013
105115,C. Wilk,Deportivo La Coruna,544,2013
111625,Gai Yigaal Assulin,Hércules,4666,2013
116766,Miguel Garcia,Mallorca,798,2013
116817,Mikel Arruabarrena Aranbide,Eibar,545,2013
116937,Moisés Hurtado Pérez,Girona,547,2013
116951,Raúl Tamudo Montero,Sabadell,9593,2013
116990,Gonzalo Colsa Albendea,Mirandes,799,2013
116999,Sergio Fernández González,Sporting Gijon,731,2013
117020,David Cortés Caballero,Zaragoza,732,2013
117032,Iñaki Goitia Peña,Alaves,542,2013
117036,Ricardo León Brito,Tenerife,719,2013
117038,Gerard Bordas Bahamontes,Girona,547,2013
117081,Pablo Álvarez Nuñez,Lugo,716,2013
117129,Hélder Miguel Do Rosario Data,Ponferradina,4907,2013
117135,Íñigo Díaz de Cerio Conejero,Mirandes,799,2013
122877,Álvaro Corral Echazarreta,Mirandes,799,2013
1036,Ignacio Cases Mora,Sporting Gijon,731,2013
5986,G. Lux,Deportivo La Coruna,544,2013
11826,Matías Daniel Campos Toro,Hércules,4666,2013
15550,Iván Malón Aragonés,Mirandes,799,2013
19533,Jota Peleteiro,Eibar,545,2013
42992,Juan Emmanuel Culio,Deportivo La Coruna,544,2013
47015,Casto Espinosa Barriga,Real Murcia,5275,2013
78688,F. Prieto,Mirandes,799,2013
82107,J. Janse,Cordoba,713,2013
91270,Antonio Tomás González,Numancia,717,2013
91388,Jon Errasti,Eibar,545,2013
96418,Carlos Wilson Cachicote da Rocha,Deportivo La Coruna,544,2013
96501,Kaká,Deportivo La Coruna,544,2013
105086,Guzmán Casaseca Lozano,Alaves,542,2013
116926,Iriney Santos Da Silva,Mallorca,798,2013
116996,N. Pamarot,Hércules,4666,2013
117089,Jirí Jarosík,Alaves,542,2013
117361,Francisco Borja Pérez Peñas Díaz Mauriño,Tenerife,719,2013
189218,José Antonio Manzanares Pérez,Real Murcia,5275,2013
232689,Jan Lladó,Sabadell,9593,2013
46778,Dejan Lekić,Sporting Gijon,731,2013
47023,Aitor Fernández López,Hércules,4666,2013
60102,Adrià Carmona Pérez,Girona,547,2013
87920,Moha El Ouriachi,Barcelona B,712,2013
105018,Eldin Hadzic Osmanovic,Hércules,4666,2013
105028,Vicente Pérez Madrid,Numancia,717,2013
107810,Javito,Alcorcon,711,2013
112789,Sergio Fernández Prendes,Alcorcon,711,2013
116955,Jorge Ortí,Zaragoza,732,2013
116985,Sergio Rodríguez Hurtado,Lugo,716,2013
117028,Koikili,Mirandes,799,2013
117115,Miguel Ángel Nieto de la Calle,Cordoba,713,2013
117117,Ion Vélez Martínez,Alaves,542,2013
181336,Álvaro Tierno Román,Zaragoza,732,2013
181615,Jaime Turégano González,Alcorcon,711,2013
182649,Oinatz Aulestia,Hércules,4666,2013
182969,Iván Santiago Pérez Maceira,Lugo,716,2013
185272,Alberto Aguilar Leiva,Ponferradina,4907,2013
187556,Manuel Gato Thomasson,Sabadell,9593,2013
190258,Dani Torres,Real Jaén,5274,2013
46766,Servando Sánchez,Real Jaén,5274,2013
46869,José Verdú Nicolás,Deportivo La Coruna,544,2013
46878,Javi Noblejas,Real Madrid II,9575,2013
47003,Momo,Las Palmas,534,2013
47077,Raúl Miguel Cámara,Tenerife,719,2013
47232,Miguel Palanca Fernández,Numancia,717,2013
47513,Aday,Tenerife,719,2013
96702,Jorge Lopes,Recreativo Huelva,9410,2013
104897,Hugo Álvarez Quintas,Real Jaén,5274,2013
104960,Cristian Bustos Costa,Sporting Gijon,731,2013
105006,Aritz López Garai,Cordoba,713,2013
105010,Felipe  Sanchón Huerta,Girona,547,2013
105024,Iago Bouzón Amodeo,Cordoba,713,2013
107944,David Prieto,Lugo,716,2013
116944,Raúl Goni,Sabadell,9593,2013
181776,Joselu,Real Jaén,5274,2013
182751,Bruno Herrero Arias,Girona,547,2013
198565,Antxón Muneta Beldarrain,Mirandes,799,2013
208956,Bedoya,Numancia,717,2013
227509,Diego Cascón Sandoval,Real Jaén,5274,2013
1040,Jorge Larena Avellaneda Roig,Recreativo Huelva,9410,2013
1683,M. Barbosa,Las Palmas,534,2013
58155,Guillermo Andrés Méndez Aguilera,Alcorcon,711,2013
77140,Manuel Jesús Arana Rodríguez,Recreativo Huelva,9410,2013
89980,Manuel Fernández Muñíz,Alcorcon,711,2013
104886,César Arzo,Zaragoza,732,2013
105027,Juan José Collantes Guerrero,Sabadell,9593,2013
105033,Jesús Cabrero Mora,Recreativo Huelva,9410,2013
105098,David Gómez Vázquez,Deportivo La Coruna,544,2013
105099,Samu de los Reyes,Cordoba,713,2013
116946,Antonio Jesús Vázquez Muñoz,Recreativo Huelva,9410,2013
116984,Alcolea,Zaragoza,732,2013
116991,Juan Manuel Gómez Sánchez,Alaves,542,2013
117082,Diego Rivas Gutiérrez,Eibar,545,2013
117099,Francisco Peña Romero,Hércules,4666,2013
117493,Bernardo Domínguez Fernández,Mirandes,799,2013
122889,Óscar Ramírez Martín,Ponferradina,4907,2013
170764,Baldomero Santana Martínez,Hércules,4666,2013
184390,David Córcoles Alcaraz,Recreativo Huelva,9410,2013
219686,Pablo Sánchez Alberto,Lugo,716,2013
6979,Raúl Llorente Raposo,Tenerife,719,2013
21682,A. Touré,Sporting Gijon,731,2013
43293,Gabriel Company Vives,Mallorca,798,2013
46781,Vincenzo Renato Rennella,Lugo,716,2013
46959,Francisco José Sandaza Asensio,Lugo,716,2013
46970,Jesús Olmo Lozano,Sabadell,9593,2013
62205,Ibrahim Sissoko,Deportivo La Coruna,544,2013
78415,Dominique Malonga,Real Murcia,5275,2013
83060,Abdoul Razzagui Camara,Mallorca,798,2013
102060,Nicolás Andrés Schenone Paz de Olivera,Alaves,542,2013
105222,Juan Esnáider Ruiz,Zaragoza,732,2013
116925,Antonio Galdeano Benítez,Las Palmas,534,2013
116935,Ángel Javier Arizmendi de Lucas,Deportivo La Coruna,544,2013
116942,Christian Alfonso López,Alcorcon,711,2013
117109,Baltasar Rigo Cifré,Tenerife,719,2013
117139,Diego García Bravo,Ponferradina,4907,2013
122705,David Emilio Mainz Navarro,Eibar,545,2013
178962,Alberto Carbonell Gomariz,Hércules,4666,2013
285051,Daniel Cifuentes Alfaro,Recreativo Huelva,9410,2013
330068,Sergio Aragoneses Almeida,Tenerife,719,2013
17765,Urko Vera Mateos,Eibar,545,2013
46665,Iñigo Pérez,Mallorca,798,2013
46992,Dani Castellano Betancor,Las Palmas,534,2013
47072,Samuel Geoffroy Camille,Alcorcon,711,2013
47095,Nano,Tenerife,719,2013
47101,Ernesto Galán Iñigo,Las Palmas,534,2013
47169,Iriome,Mirandes,799,2013
47172,Carlos Pita,Lugo,716,2013
47176,Fernando Seoane,Lugo,716,2013
47187,José Manuel Fernández Reyes,Zaragoza,732,2013
47431,David Juncà Reñé,Girona,547,2013
59926,Albert Serrán Polo,Alcorcon,711,2013
90551,Macauley Chrisantus,Las Palmas,534,2013
112781,Daniel Ponce de León García,Alcorcon,711,2013
119040,Antonio Lao Doña,Sabadell,9593,2013
125538,Francisco Javier Flores Gómez,Tenerife,719,2013
136531,Lauren Egea Acame,Hércules,4666,2013
182581,Alain Eizmendi Blanco,Eibar,545,2013
184285,José Manuel Rueda Sampedro,Ponferradina,4907,2013
185832,Joseba Garmendia Elorriaga,Mirandes,799,2013
1035,Acorán Barrera Reyes,Ponferradina,4907,2013
6936,Armando Sosa Peña,Sporting Gijon,731,2013
46786,Eneko Bóveda Altube,Eibar,545,2013
46800,José Vicente Gómez Umpiérrez,Las Palmas,534,2013
46939,Carlos Bellvís Llorens,Ponferradina,4907,2013
46947,Albert Dorca Masó,Real Murcia,5275,2013
46991,Aythami Artiles Oliva,Las Palmas,534,2013
47075,Alberto Jiménez,Tenerife,719,2013
47076,Isma López,Sporting Gijon,731,2013
47150,Borja Viguera Manzanares,Alaves,542,2013
47155,Edu Campabadal,Cordoba,713,2013
47196,Alejandro Alfaro Ligero,Mallorca,798,2013
47453,Toño,Recreativo Huelva,9410,2013
95646,Diego Ifrán Sala,Deportivo La Coruna,544,2013
104991,Mikel Saizar Soroa,Cordoba,713,2013
105012,Julián Cerdá Vicente,Alcorcon,711,2013
116820,Hugo Fraile Martín,Sporting Gijon,731,2013
116895,Ion Echaide Sola,Hércules,4666,2013
116928,Juan Manuel Ortiz Palazón,Hércules,4666,2013
182780,Javier Saura Ruiz,Real Murcia,5275,2013
2149,Abdoul Wahid Sissoko,Hércules,4666,2013
36839,Javier Espinosa González,Barcelona B,712,2013
46880,Francisco José Molinero Calderón,Real Murcia,5275,2013
47133,Adrián Ripa Cruz,Numancia,717,2013
47203,Jaime Romero,Real Madrid II,9575,2013
47220,Abraham  Minero Fernández,Zaragoza,732,2013
47563,Luis Carlos Correia Pinto,Deportivo La Coruna,544,2013
59927,Alejandro Barrera García,Sporting Gijon,731,2013
76445,Borja Docal,Mirandes,799,2013
96342,Agostinho Odiquir Cá,Girona,547,2013
104458,Rubén Miño Peralta,Mallorca,798,2013
104876,Jean Marie Dongou Tsafack,Barcelona B,712,2013
104996,Alejandro Ortiz Ramos,Alaves,542,2013
112464,Antonio Rozzi,Real Madrid II,9575,2013
117040,Daniel Sotres Castañeda,Recreativo Huelva,9410,2013
122022,Paulo Sergio Rodrigues Teles,Deportivo La Coruna,544,2013
122809,Víctor Curto Ortiz,Real Jaén,5274,2013
164354,Guillem Martí Misut,Tenerife,719,2013
170770,Óscar Rico Lomas,Real Jaén,5274,2013
182813,Alejandro Cruz Hernández,Real Jaén,5274,2013
1894,Adrián Sardinero,Hércules,4666,2013
6812,Juande,Ponferradina,4907,2013
15372,Alberto Lora Ramos,Sporting Gijon,731,2013
35825,B. Rabello,Deportivo La Coruna,544,2013
40487,S. Šćepović,Sporting Gijon,731,2013
46856,Saúl Berjón,Real Murcia,5275,2013
46884,Carlos Carmona Bonet,Sporting Gijon,731,2013
47134,Luis Valcarce Vidal,Numancia,717,2013
47417,Alexander Szymanowski,Recreativo Huelva,9410,2013
54114,Gilvan Gomes Vieira,Eibar,545,2013
60112,U. Dávila,Cordoba,713,2013
104870,Benjamín Martínez Martínez,Las Palmas,534,2013
104906,Jorge García Morcillo,Recreativo Huelva,9410,2013
105029,Natalio Lorenzo Poquet,Numancia,717,2013
108565,Fernando Llorente Mañas,Sabadell,9593,2013
116867,Francisco José Serrano Santos,Cordoba,713,2013
123085,Manuel Pavón Castro,Lugo,716,2013
123111,Víctor Andrés Andrés,Numancia,717,2013
184895,Asier Barahona Bregón,Mirandes,799,2013
192285,John-Christophe Ayina,Cordoba,713,2013
14470,Einar Galilea Azaceta,Alaves,542,2013
44636,Diogo Ferreira Salomão,Deportivo La Coruna,544,2013
47027,Javier Álamo Cruz,Zaragoza,732,2013
47073,Mauro Javier Dos Santos,Real Murcia,5275,2013
47189,Jesús María Herrero Gómez,Girona,547,2013
47191,Alejandro Menéndez Díez,Sporting Gijon,731,2013
47212,Isaac Becerra Alguacil,Girona,547,2013
47362,Jorge Franco Alviz,Real Madrid II,9575,2013
47559,Roberto Santamaría Cipriain,Ponferradina,4907,2013
60096,Martí Crespí Pascual,Sabadell,9593,2013
99587,José Manuel Cruz Orozco,Real Jaén,5274,2013
104809,Raúl Albentosa Redal,Eibar,545,2013
104896,Edgar Hernández Marcé,Sabadell,9593,2013
104998,Roberto López Esquiroz,Real Jaén,5274,2013
116831,Dennis Díaz Fernández,Sporting Gijon,731,2013
122786,Javier Duro Ceña,Numancia,717,2013
122816,Juan Manuel Espinosa Valenzuela,Real Jaén,5274,2013
179121,Albert Vivancos Roig,Girona,547,2013
182646,Gorka Laborda García,Alaves,542,2013
185262,Óscar Quesada Martínez,Real Jaén,5274,2013
15370,Mickaël Ziard Alain Gaffoor,Numancia,717,2013
43322,Liassine Cadamuro-Bentaïba,Mallorca,798,2013
55475,Javier Hervás Salmoral,Hércules,4666,2013
60028,Sergio Cidoncha Fernández,Zaragoza,732,2013
104880,Jorge García Torre,Lugo,716,2013
104898,Antonio Sillero Cabrera,Cordoba,713,2013
105084,Xabier Iruretagoiena Aranzamendi,Eibar,545,2013
116864,Charlie Took Essome,Mallorca,798,2013
116945,Kevin Martín García Martínez,Mallorca,798,2013
122772,Iván Buigues Rico,Hércules,4666,2013
127659,Alejandro Serrano García,Sporting Gijon,731,2013
153148,Cristo Martín Hernández,Tenerife,719,2013
179143,Jaume Vidal Gibert,Mallorca,798,2013
181521,Jesús Berrocal Campos,Ponferradina,4907,2013
181771,Daniel Espejo Guillen,Cordoba,713,2013
182761,Santiago Villa Castro,Real Jaén,5274,2013
184558,Alberto Benítez Melgar,Alcorcon,711,2013
187817,Diego Sánchez Montoya,Ponferradina,4907,2013
188405,Jonathan Ruiz Llaga,Ponferradina,4907,2013
189025,Álvaro Marín Fernández,Real Murcia,5275,2013
46741,Marc Pedraza Sarto,Numancia,717,2013
47068,Miguel Linares Cólera,Recreativo Huelva,9410,2013
47107,Luis Eduardo Delgado Pacheco,Cordoba,713,2013
59929,Dimas Delgado Morgado,Recreativo Huelva,9410,2013
77134,Alan Baró Calabuig,Ponferradina,4907,2013
104995,Sergio Pérez Leyva,Mirandes,799,2013
105090,Rafael García García,Lugo,716,2013
105091,Pablo Cendrós López,Alcorcon,711,2013
116859,Yeray Gómez Ferragut,Mallorca,798,2013
116922,Cristian Gómez García,Real Madrid II,9575,2013
117106,Miquel Robusté Colomer,Ponferradina,4907,2013
122712,Cristian Fernández Conchuela,Ponferradina,4907,2013
122726,Joan Noguera Artero,Sabadell,9593,2013
181212,Sergio Juste Marín,Barcelona B,712,2013
181661,Yeray Sabariego Raja,Sabadell,9593,2013
182720,Andrés Díez Moreno,Girona,547,2013
184095,David Aroca Cuatrecasas,Zaragoza,732,2013
185830,Samuel San José Fernández,Ponferradina,4907,2013
187430,Álvaro Antón Camarero,Recreativo Huelva,9410,2013
301342,Jorge Merino Mazón,Recreativo Huelva,9410,2013
46962,José Juan Figueiras García,Lugo,716,2013
46977,Jonathan Ñíguez Esclápez,Alcorcon,711,2013
46995,David García Santana,Las Palmas,534,2013
46997,David Omar Rodríguez Barrera,Las Palmas,534,2013
47482,Javier Moyano Lujano,Tenerife,719,2013
77184,Félix Asdrúbal Padrón Hernández,Las Palmas,534,2013
88595,Mario Martos Serrano,Real Jaén,5274,2013
89027,Ezequiel Calvente Criado,Recreativo Huelva,9410,2013
104874,Jonathan Mejía Ruiz,Real Jaén,5274,2013
104931,Alfredo Juan Mayordomo,Las Palmas,534,2013
104934,Javier Carpio Martín,Ponferradina,4907,2013
104972,Nauzet Alemán Viera,Las Palmas,534,2013
105000,Ruymán Jesús Hernández Perera,Recreativo Huelva,9410,2013
116844,José María López de Silva Sánchez,Cordoba,713,2013
122801,Francisco Javier Machado Ramos,Real Jaén,5274,2013
179087,Pablo Ortíz Fernández,Real Jaén,5274,2013
182254,Francisco David González Borges,Numancia,717,2013
182258,Aythamy Jesús Álvarez González,Las Palmas,534,2013
185159,Fernando Gómez Herrera,Real Jaén,5274,2013
186206,Alejandro Martín Méndez,Las Palmas,534,2013
2696,Masoud Soleimani Shojaei,Las Palmas,534,2013
11588,M. Quiroga,Alaves,542,2013
19788,Daniel Pinillos González,Cordoba,713,2013
26854,Jorge Casado Rodríguez,Real Madrid II,9575,2013
46796,Alejandro Bergantiños García,Deportivo La Coruna,544,2013
46989,Cecilio Nauzet Pérez González,Sabadell,9593,2013
47020,Francisco de Paula Pablo Cruz Torres,Cordoba,713,2013
47506,Raúl García Carnero,Alaves,542,2013
104806,Daniel Molina Orta,Recreativo Huelva,9410,2013
105047,Ismael Gómez Falcón,Hércules,4666,2013
105058,Ritchie Kitoko,Real Jaén,5274,2013
107141,Tarsicio Aguado Arriazu,Zaragoza,732,2013
108529,Héctor Figueroa Cabrera,Las Palmas,534,2013
117223,Arturo Juan Rodríguez Pérez-Reverte,Cordoba,713,2013
